EFO_url	EFO_value	cosine_distance	GWAS_trait	GWAS_ID
http://www.ebi.ac.uk/efo/EFO_0003303	hepatocyte growth factor	1.0	Hepatocyte growth factor	prot-a-1334
http://www.ebi.ac.uk/efo/EFO_0006903	hepatocyte growth factor measurement	0.8843669000000001	Hepatocyte growth factor	prot-a-1334
http://www.ebi.ac.uk/efo/EFO_0008152	hepatocyte growth factor activator measurement	0.7877133000000001	Hepatocyte growth factor	prot-a-1334
http://www.ebi.ac.uk/efo/EFO_0008153	hepatocyte growth factor receptor measurement	0.7848246000000001	Hepatocyte growth factor	prot-a-1334
http://www.ebi.ac.uk/efo/EFO_0008011	a disintegrin and metalloproteinase with thrombospondin motifs 13	0.9824909	A disintegrin and metalloproteinase with thrombospondin motifs 4	prot-a-35
http://www.ebi.ac.uk/efo/EFO_0008326	a disintegrin and metalloproteinase with thrombospondin motifs 5 measurement	0.9585507	A disintegrin and metalloproteinase with thrombospondin motifs 4	prot-a-35
http://www.ebi.ac.uk/efo/EFO_0004465	fasting blood glucose measurement	0.8828210000000001	Fasting blood glucose	ebi-a-GCST000568
http://www.ebi.ac.uk/efo/EFO_0008036	BMI-adjusted fasting blood glucose measurement	0.8606921000000001	Fasting blood glucose	ebi-a-GCST000568
http://www.ebi.ac.uk/efo/EFO_0010120	fasting blood glucose change measurement	0.8024988	Fasting blood glucose	ebi-a-GCST000568
http://purl.obolibrary.org/obo/CHEBI_5855	ibuprofen	1.0	Treatment/medication code: ibuprofen	ukb-a-136
http://www.ebi.ac.uk/efo/EFO_0008252	OCIA domain-containing protein 1 measurement	0.9299039	MANSC domain-containing protein 1	prot-a-1838
http://www.ebi.ac.uk/efo/EFO_0008298	thioredoxin domain-containing protein 12 measurement	0.719725	MANSC domain-containing protein 1	prot-a-1838
http://purl.obolibrary.org/obo/CHEBI_17855	triglyceride	0.7576039000000001	Triglycerides	ieu-a-783
http://www.ebi.ac.uk/efo/EFO_0004615	apolipoprotein B measurement	0.8489515999999999	Apolipoprotein B	prot-a-127
http://www.ebi.ac.uk/efo/EFO_1001789	familial apolipoprotein B hypobetalipoproteinemia	0.8214102000000001	Apolipoprotein B	prot-a-127
http://www.ebi.ac.uk/efo/EFO_0007800	body fat percentage	1.0	Body fat percentage	ukb-a-264
http://purl.obolibrary.org/obo/HP_0002619	Varicose veins	0.7962263999999999	Operation code: varicose vein surgery	ukb-b-15592
http://www.ebi.ac.uk/efo/EFO_0000289	bipolar disorder	1.0	Bipolar disorder	ebi-a-GCST003724
http://www.ebi.ac.uk/efo/EFO_0009963	bipolar I disorder	1.0	Bipolar disorder	ebi-a-GCST003724
http://www.ebi.ac.uk/efo/EFO_0008276	scavenger receptor class F member 1 measurement	0.8590175	Scavenger receptor class A member 3	prot-a-2636
http://purl.obolibrary.org/obo/HP_0000483	Astigmatism	0.8173115	Astigmatism angle (left)	ukb-b-5090
http://www.ebi.ac.uk/efo/EFO_1002040	Corneal astigmatism	0.7239367999999999	Astigmatism angle (left)	ukb-b-5090
http://www.orpha.net/ORDO/Orphanet_98621	Rare hyperopia and astigmatism	0.7079219999999999	Astigmatism angle (left)	ukb-b-5090
http://www.ebi.ac.uk/efo/EFO_0010487	glutamate measurement	0.7802165999999999	Glutamate	ieu-a-466
http://www.ebi.ac.uk/efo/EFO_0008281	serine/threonine-protein kinase 17B measurement	0.7177423	Serine/threonine-protein kinase WNK3	prot-a-3233
http://www.ebi.ac.uk/efo/EFO_0008313	UMP-CMP kinase measurement	0.7075609	Serine/threonine-protein kinase WNK3	prot-a-3233
http://www.ebi.ac.uk/efo/EFO_0006327	response to sertraline	0.7871423	Treatment/medication code: sertraline	ukb-b-1302
http://purl.obolibrary.org/obo/CHEBI_9124	sertraline hydrochloride	0.783525	Treatment/medication code: sertraline	ukb-b-1302
http://www.ebi.ac.uk/efo/EFO_0008159	inosine-5'-monophosphate dehydrogenase 2 measurement	0.7249376999999999	17-beta-hydroxysteroid dehydrogenase 14	prot-a-1381
http://www.ebi.ac.uk/efo/EFO_0004339	body height	0.7870196	Height	ieu-a-1033
http://purl.obolibrary.org/obo/HP_0100790	Hernia	0.8024743000000001	Operation code: oesphageal fundoplication/hiatus hernia surgery	ukb-b-7564
http://www.ebi.ac.uk/efo/EFO_0003940	physical activity	0.7574582999999999	Time spent doing vigorous physical activity	ukb-b-13702
http://www.ebi.ac.uk/efo/EFO_0005056	age at death	0.8938406000000001	Parents' age at death	ieu-a-1094
http://www.ebi.ac.uk/efo/EFO_0009712	father's age at death	0.8805970000000001	Parents' age at death	ieu-a-1094
http://www.ebi.ac.uk/efo/EFO_0009721	mother's age at death	0.8568576999999999	Parents' age at death	ieu-a-1094
http://www.ebi.ac.uk/efo/EFO_0004633	protein C measurement	0.7319313000000001	Activated Protein C	prot-a-2380
http://www.ebi.ac.uk/efo/EFO_0009316	protein c deficiency	0.7103314000000001	Activated Protein C	prot-a-2380
http://www.ebi.ac.uk/efo/EFO_0008129	fibroblast growth factor 2 measurement	0.7832413	Fibroblast growth factor 9	prot-a-1101
http://www.ebi.ac.uk/efo/EFO_0003316	basic fibroblast growth factor	0.7639176999999999	Fibroblast growth factor 9	prot-a-1101
http://www.ebi.ac.uk/efo/EFO_0009381	fibroblast growth factor 23 measurement	0.7430448999999999	Fibroblast growth factor 9	prot-a-1101
http://www.ebi.ac.uk/efo/EFO_0008130	fibroblast growth factor basic measurement	0.7409683	Fibroblast growth factor 9	prot-a-1101
http://www.ebi.ac.uk/efo/EFO_0008256	peptidyl-prolyl cis-trans isomerase D measurement	0.870495	Peptidyl-prolyl cis-trans isomerase B	prot-a-2340
http://www.ebi.ac.uk/efo/EFO_0008257	peptidyl-prolyl cis-trans isomerase E measurement	0.8591834	Peptidyl-prolyl cis-trans isomerase B	prot-a-2340
http://purl.obolibrary.org/obo/HP_0011868	Sciatica	1.0	Non-cancer illness code, self-reported: sciatica	ukb-b-8194
http://purl.obolibrary.org/obo/MONDO_0007254	breast cancer	0.880493	ER- Breast cancer (iCOGS)	ieu-a-1160
http://www.ebi.ac.uk/efo/EFO_0009443	BRCAX breast cancer	0.8737235999999999	ER- Breast cancer (iCOGS)	ieu-a-1160
http://www.ebi.ac.uk/efo/EFO_1000649	estrogen-receptor positive breast cancer	0.8133471999999999	ER- Breast cancer (iCOGS)	ieu-a-1160
http://www.ebi.ac.uk/efo/EFO_0009782	progesterone-receptor positive breast cancer	0.8068702999999999	ER- Breast cancer (iCOGS)	ieu-a-1160
http://www.ebi.ac.uk/efo/EFO_0009781	progesterone-receptor negative breast cancer	0.7762709000000001	ER- Breast cancer (iCOGS)	ieu-a-1160
http://www.ebi.ac.uk/efo/EFO_1000650	estrogen-receptor negative breast cancer	0.7746097000000001	ER- Breast cancer (iCOGS)	ieu-a-1160
http://www.ebi.ac.uk/efo/EFO_0005537	triple-negative breast cancer	0.7605246000000001	ER- Breast cancer (iCOGS)	ieu-a-1160
http://www.ebi.ac.uk/efo/EFO_0000305	breast carcinoma	0.7447083000000001	ER- Breast cancer (iCOGS)	ieu-a-1160
http://purl.obolibrary.org/obo/MONDO_0000618	Her2-receptor negative breast cancer	0.726798	ER- Breast cancer (iCOGS)	ieu-a-1160
http://www.ebi.ac.uk/efo/EFO_0000281	basal-like breast carcinoma	0.7171764	ER- Breast cancer (iCOGS)	ieu-a-1160
http://www.ebi.ac.uk/efo/EFO_0005607	breast cancer stage	0.7124219	ER- Breast cancer (iCOGS)	ieu-a-1160
http://www.ebi.ac.uk/efo/EFO_0004312	vital capacity	0.7408973999999999	Forced vital capacity (FVC)  Best measure	ukb-a-232
http://www.ebi.ac.uk/efo/EFO_0001060	celiac disease	1.0	Celiac disease	ieu-a-276
http://www.ebi.ac.uk/efo/EFO_0009266	refractory celiac disease	0.8610812000000001	Celiac disease	ieu-a-276
http://www.ebi.ac.uk/efo/EFO_0008252	OCIA domain-containing protein 1 measurement	0.9299039	SAYSvFN domain-containing protein 1	prot-a-2632
http://www.ebi.ac.uk/efo/EFO_0008298	thioredoxin domain-containing protein 12 measurement	0.719725	SAYSvFN domain-containing protein 1	prot-a-2632
http://purl.obolibrary.org/obo/CHEBI_36080	protein	1.0	Protein S100-A13	prot-a-2616
http://purl.obolibrary.org/obo/CHEBI_8551	Protein N6,N6,N6-trimethyl-L-lysine	1.0	Protein S100-A13	prot-a-2616
http://www.ebi.ac.uk/efo/EFO_0008647	5’-GRO-seq	0.7858763	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 8	prot-a-215
http://www.ebi.ac.uk/efo/EFO_0008641	3’-end-seq	0.7331861	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 8	prot-a-215
http://www.ebi.ac.uk/efo/EFO_0008066	carbohydrate sulfotransferase 15 measurement	0.8908024000000001	Carbohydrate sulfotransferase 9	prot-a-559
http://www.ebi.ac.uk/efo/EFO_0006932	putamen volume	1.0	Putamen volume	ieu-a-1047
http://purl.obolibrary.org/obo/UBERON_0001874	putamen	0.8161353	Putamen volume	ieu-a-1047
http://www.ebi.ac.uk/efo/EFO_0006935	thalamus volume	0.7487625	Putamen volume	ieu-a-1047
http://www.ebi.ac.uk/efo/EFO_0004830	caudate nucleus volume	0.7437539	Putamen volume	ieu-a-1047
http://www.ebi.ac.uk/efo/EFO_0008276	scavenger receptor class F member 1 measurement	0.8590175	Scavenger receptor class A member 3	prot-a-2638
http://www.ebi.ac.uk/efo/EFO_0008561	diaphragmatic hernia	1.0	Diagnoses - main ICD10: K44 Diaphragmatic hernia	ukb-a-551
http://purl.obolibrary.org/obo/MONDO_0012431	diaphragmatic hernia 3	0.9085076000000001	Diagnoses - main ICD10: K44 Diaphragmatic hernia	ukb-a-551
http://www.ebi.ac.uk/efo/EFO_1001861	traumatic diaphragmatic hernia	0.8771272000000001	Diagnoses - main ICD10: K44 Diaphragmatic hernia	ukb-a-551
http://www.ebi.ac.uk/efo/EFO_0007216	congenital diaphragmatic hernia	0.8019984	Diagnoses - main ICD10: K44 Diaphragmatic hernia	ukb-a-551
http://purl.obolibrary.org/obo/HP_0002110	Bronchiectasis	1.0	Non-cancer illness code, self-reported: bronchiectasis	ukb-b-18163
http://www.ebi.ac.uk/efo/EFO_0004811	interleukin-8 measurement	0.7685937	Interleukin-8	prot-a-749
http://purl.obolibrary.org/obo/HP_0003418	back pain	1.0	Non-cancer illness code, self-reported: back pain	ukb-b-11241
http://www.ebi.ac.uk/efo/EFO_0000516	glaucoma	1.0	Non-cancer illness code, self-reported: glaucoma	ukb-b-8398
http://purl.obolibrary.org/obo/MONDO_0001554	phacogenic glaucoma	0.9543884	Non-cancer illness code, self-reported: glaucoma	ukb-b-8398
http://www.orpha.net/ORDO/Orphanet_156005	Primary glaucoma	0.8716499	Non-cancer illness code, self-reported: glaucoma	ukb-b-8398
http://www.orpha.net/ORDO/Orphanet_98977	Juvenile glaucoma	0.8381901	Non-cancer illness code, self-reported: glaucoma	ukb-b-8398
http://www.orpha.net/ORDO/Orphanet_359	Hereditary glaucoma	0.8158976	Non-cancer illness code, self-reported: glaucoma	ukb-b-8398
http://www.ebi.ac.uk/efo/EFO_0004190	open-angle glaucoma	0.8070592000000001	Non-cancer illness code, self-reported: glaucoma	ukb-b-8398
http://www.orpha.net/ORDO/Orphanet_98976	Congenital glaucoma	0.7848542000000001	Non-cancer illness code, self-reported: glaucoma	ukb-b-8398
http://purl.obolibrary.org/obo/MONDO_0001744	angle-closure glaucoma	0.7490743	Non-cancer illness code, self-reported: glaucoma	ukb-b-8398
http://www.orpha.net/ORDO/Orphanet_98631	Secondary dysgenetic glaucoma	0.7443141	Non-cancer illness code, self-reported: glaucoma	ukb-b-8398
http://www.orpha.net/ORDO/Orphanet_238763	Glaucoma secondary to spherophakia/ectopia lentis and megalocornea	0.7244413999999999	Non-cancer illness code, self-reported: glaucoma	ukb-b-8398
http://www.orpha.net/ORDO/Orphanet_2085	Glaucoma - sleep apnea	0.7223626000000001	Non-cancer illness code, self-reported: glaucoma	ukb-b-8398
http://www.ebi.ac.uk/efo/EFO_1001506	primary angle closure glaucoma	0.7046669999999999	Non-cancer illness code, self-reported: glaucoma	ukb-b-8398
http://www.ebi.ac.uk/efo/EFO_0008081	cGMP-specific 3',5'-cyclic phosphodiesterase measurement	0.7016020999999999	High affinity cGMP-specific 3',5'-cyclic phosphodiesterase 9A	prot-a-2224
http://purl.obolibrary.org/obo/CHEBI_37054	3-hydroxybutyrate	1.0	3-hydroxybutyrate	ieu-a-846
http://www.ebi.ac.uk/efo/EFO_0000756	melanoma	1.0	Melanoma	ieu-a-784
http://www.ebi.ac.uk/efo/EFO_1000397	Non-Cutaneous Melanoma	0.9359493999999999	Melanoma	ieu-a-784
http://www.ebi.ac.uk/efo/EFO_1001937	amelanotic melanoma	0.7729630000000001	Melanoma	ieu-a-784
http://www.ebi.ac.uk/efo/EFO_0004954	melanoma staging	0.7423453	Melanoma	ieu-a-784
http://purl.obolibrary.org/obo/MONDO_0002973	epithelioid cell melanoma	0.7037381	Melanoma	ieu-a-784
http://purl.obolibrary.org/obo/CHEBI_28683	kynurenine	1.0	Kynurenine	ieu-a-375
http://www.ebi.ac.uk/efo/EFO_0008529	kynurenine measurement	0.8535492	Kynurenine	ieu-a-375
http://www.ebi.ac.uk/efo/EFO_0008024	angiostatin measurement	0.8221334	Angiostatin	prot-a-2301
http://purl.obolibrary.org/obo/CHEBI_9011	salmeterol	1.0	Treatment/medication code: salmeterol	ukb-b-12725
http://www.ebi.ac.uk/efo/EFO_0010062	response to salmeterol	0.7915255999999999	Treatment/medication code: salmeterol	ukb-b-12725
http://www.ebi.ac.uk/efo/EFO_0008281	serine/threonine-protein kinase 17B measurement	0.7465028	Myotonin-protein kinase	prot-a-834
http://www.ebi.ac.uk/efo/EFO_0008313	UMP-CMP kinase measurement	0.7198935	Myotonin-protein kinase	prot-a-834
http://www.ebi.ac.uk/efo/EFO_0008145	granzyme A measurement	0.7134731999999999	Granzyme B	prot-a-1299
http://purl.obolibrary.org/obo/CHEBI_36080	protein	0.9380914	Calcyclin-binding protein	prot-a-336
http://purl.obolibrary.org/obo/CHEBI_8551	Protein N6,N6,N6-trimethyl-L-lysine	0.9380914	Calcyclin-binding protein	prot-a-336
http://www.ebi.ac.uk/efo/EFO_0008226	MAP kinase-activated protein kinase 3 measurement	0.9243783999999999	MAP kinase-activated protein kinase 3	prot-a-1852
http://www.ebi.ac.uk/efo/EFO_0008225	MAP kinase-activated protein kinase 2 measurement	0.8501462	MAP kinase-activated protein kinase 3	prot-a-1852
http://www.ebi.ac.uk/efo/EFO_1001864	uterine prolapse	0.7210169	Diagnoses - secondary ICD10: N81.2 Incomplete uterovaginal prolapse	ukb-b-2055
http://www.ebi.ac.uk/efo/EFO_0004368	Number of molecules	0.7395992	Number of crackers/crispbreads with butter/margarine	ukb-b-7030
http://www.ebi.ac.uk/efo/EFO_0004309	platelet count	1.0	Platelet count	ebi-a-GCST004603
http://www.ebi.ac.uk/efo/EFO_0007660	neuroticism measurement	0.7911018999999999	Neuroticism	ebi-a-GCST005327
http://purl.obolibrary.org/obo/MONDO_0002108	thyroid cancer	1.0	Thyroid cancer	ieu-a-1082
http://www.ebi.ac.uk/efo/EFO_0002892	thyroid carcinoma	0.8778551000000001	Thyroid cancer	ieu-a-1082
http://www.ebi.ac.uk/efo/EFO_1002017	differentiated thyroid carcinoma	0.7559412000000001	Thyroid cancer	ieu-a-1082
http://www.ebi.ac.uk/efo/EFO_0000641	papillary thyroid carcinoma	0.7447572	Thyroid cancer	ieu-a-1082
http://www.ebi.ac.uk/efo/EFO_0000501	follicular thyroid carcinoma	0.7357073000000001	Thyroid cancer	ieu-a-1082
http://www.orpha.net/ORDO/Orphanet_319494	Familial nonmedullary thyroid carcinoma	0.7134999	Thyroid cancer	ieu-a-1082
http://purl.obolibrary.org/obo/MONDO_0044782	esophageal ulcer	0.8010225	Diagnoses - main ICD10: K22.1 Ulcer of oesophagus	ukb-b-13731
http://purl.obolibrary.org/obo/MPATH_579	ulcer	0.7079802	Diagnoses - main ICD10: K22.1 Ulcer of oesophagus	ukb-b-13731
http://purl.obolibrary.org/obo/GO_0016119	carotene metabolic process	0.7152741	Carotene	ukb-b-16202
http://www.ebi.ac.uk/efo/EFO_0008021	alpha-2-macroglobulin receptor-associated protein measurement	0.9260923000000001	alpha-2-macroglobulin receptor-associated protein	prot-a-1782
http://www.ebi.ac.uk/efo/EFO_0004607	duodenal ulcer	1.0	Non-cancer illness code, self-reported: duodenal ulcer	ukb-b-4725
http://purl.obolibrary.org/obo/HP_0004398	Peptic ulcer	0.7726879	Non-cancer illness code, self-reported: duodenal ulcer	ukb-b-4725
http://purl.obolibrary.org/obo/UBERON_0000945	stomach	0.7391219	Operation code: stomach surgery	ukb-b-12474
http://purl.obolibrary.org/obo/MONDO_0002839	leather-bottle stomach	0.7304834	Operation code: stomach surgery	ukb-b-12474
http://www.ebi.ac.uk/efo/EFO_0009482	drug allergy	0.7649573000000001	Non-cancer illness code, self-reported: allergy or anaphylactic reaction to drug	ukb-b-10351
http://www.ebi.ac.uk/efo/EFO_0003785	allergy	0.7514243	Non-cancer illness code, self-reported: allergy or anaphylactic reaction to drug	ukb-b-10351
http://www.ebi.ac.uk/efo/EFO_0000708	squamous cell lung carcinoma	0.9083053000000001	Squamous cell lung cancer	ieu-a-967
http://purl.obolibrary.org/obo/MONDO_0008903	lung cancer	0.7450113	Squamous cell lung cancer	ieu-a-967
http://www.ebi.ac.uk/efo/EFO_0000707	squamous cell carcinoma	0.7008308000000001	Squamous cell lung cancer	ieu-a-967
http://www.ebi.ac.uk/efo/EFO_0008065	calpastatin measurement	0.8457226	Calpastatin	prot-a-366
http://www.ebi.ac.uk/efo/EFO_0003298	epidermal growth factor	0.7761441	Epidermal growth factor receptor	prot-a-909
http://purl.obolibrary.org/obo/HP_0000938	osteopenia	1.0	Non-cancer illness code, self-reported: osteopenia	ukb-b-19381
http://purl.obolibrary.org/obo/CHEBI_23965	estradiol	0.8146382999999999	Estradiol 17-beta-dehydrogenase 2	prot-a-1383
http://www.ebi.ac.uk/efo/EFO_0008129	fibroblast growth factor 2 measurement	0.8100765000000001	Fibroblast growth factor 6	prot-a-1096
http://www.ebi.ac.uk/efo/EFO_0003316	basic fibroblast growth factor	0.7373143	Fibroblast growth factor 6	prot-a-1096
http://www.ebi.ac.uk/efo/EFO_0009381	fibroblast growth factor 23 measurement	0.7263037000000001	Fibroblast growth factor 6	prot-a-1096
http://www.ebi.ac.uk/efo/EFO_0008130	fibroblast growth factor basic measurement	0.7131027999999999	Fibroblast growth factor 6	prot-a-1096
http://www.orpha.net/ORDO/Orphanet_226	Dihydropteridine reductase deficiency	0.8617033000000001	Dihydropteridine reductase	prot-a-2464
http://purl.obolibrary.org/obo/HP_0012390	anal fissure	0.7409471999999999	Diagnoses - main ICD10: K60 Fissure and fistula of anal and rectal regions	ukb-a-556
http://purl.obolibrary.org/obo/CHEBI_47775	HDL cholesterol	0.7069463	Cholesterol esters in large HDL	ieu-a-875
http://purl.obolibrary.org/obo/UBERON_0002336	corpus callosum	0.7196902999999999	IDP dMRI TBSS MD Genu of corpus callosum	ubm-a-246
http://purl.obolibrary.org/obo/HP_0007370	Aplasia/Hypoplasia of the corpus callosum	0.7196902999999999	IDP dMRI TBSS MD Genu of corpus callosum	ubm-a-246
http://purl.obolibrary.org/obo/HP_0001273	Abnormality of the corpus callosum	0.7005756000000001	IDP dMRI TBSS MD Genu of corpus callosum	ubm-a-246
http://www.ebi.ac.uk/efo/EFO_0008058	C-X-C motif chemokine 5 measurement	0.938318	C-X-C motif chemokine 5	prot-a-748
http://www.ebi.ac.uk/efo/EFO_0008059	C-X-C motif chemokine 6 measurement	0.9263788	C-X-C motif chemokine 5	prot-a-748
http://www.ebi.ac.uk/efo/EFO_0008057	C-X-C motif chemokine 11 measurement	0.9181140999999999	C-X-C motif chemokine 5	prot-a-748
http://www.ebi.ac.uk/efo/EFO_0008056	C-X-C motif chemokine 10 measurement	0.9156635	C-X-C motif chemokine 5	prot-a-748
http://www.ebi.ac.uk/efo/EFO_0008083	chemokine (C-X-C motif) ligand 1 measurement	0.8327233	C-X-C motif chemokine 5	prot-a-748
http://www.ebi.ac.uk/efo/EFO_0008053	C-C motif chemokine 5 measurement	0.7945509	C-X-C motif chemokine 5	prot-a-748
http://www.ebi.ac.uk/efo/EFO_0008055	C-C motif chemokine 8 measurement	0.7927313	C-X-C motif chemokine 5	prot-a-748
http://www.ebi.ac.uk/efo/EFO_0008044	C-C motif chemokine 16 measurement	0.7833664	C-X-C motif chemokine 5	prot-a-748
http://www.ebi.ac.uk/efo/EFO_0008042	C-C motif chemokine 14 measurement	0.7787223999999999	C-X-C motif chemokine 5	prot-a-748
http://www.ebi.ac.uk/efo/EFO_0008054	C-C motif chemokine 7 measurement	0.7774562	C-X-C motif chemokine 5	prot-a-748
http://www.ebi.ac.uk/efo/EFO_0008043	C-C motif chemokine 15 measurement	0.7721899999999999	C-X-C motif chemokine 5	prot-a-748
http://www.ebi.ac.uk/efo/EFO_0008045	C-C motif chemokine 17 measurement	0.7720130999999999	C-X-C motif chemokine 5	prot-a-748
http://www.ebi.ac.uk/efo/EFO_0008049	C-C motif chemokine 23 measurement	0.7699495999999999	C-X-C motif chemokine 5	prot-a-748
http://www.ebi.ac.uk/efo/EFO_0008047	C-C motif chemokine 19 measurement	0.7697571999999999	C-X-C motif chemokine 5	prot-a-748
http://www.ebi.ac.uk/efo/EFO_0008048	C-C motif chemokine 21 measurement	0.7689885000000001	C-X-C motif chemokine 5	prot-a-748
