,igd_id,igd_trait,obo_id,label,description,keep
128,ieu-a-31,Inflammatory bowel disease,EFO:0003767,inflammatory bowel disease,"A spectrum of small and large bowel inflammatory diseases of unknown etiology. It includes Crohn's disease, ulcerative colitis, and colitis of indeterminate type.",1
129,ieu-a-31,Inflammatory bowel disease,EFO:0003767,inflammatory bowel disease,"A spectrum of small and large bowel inflammatory diseases of unknown etiology.  It includes Crohn's disease, ulcerative colitis, and colitis of indeterminate type. --2003[accessedResource: NCIt:C3138][accessDate: 05-04-2011]",
130,ieu-a-31,Inflammatory bowel disease,MONDO:0005265,inflammatory bowel disease,,
131,ieu-a-31,Inflammatory bowel disease,DOID:0050589,inflammatory bowel disease,An intestinal disease characterized by inflammation located_in all parts of digestive tract.,
132,ieu-a-31,Inflammatory bowel disease,DOID:0050589,inflammatory bowel disease,,
133,ieu-a-31,Inflammatory bowel disease,DOID:0050589,inflammatory bowel disease,An intestinal disease characterized by inflammation located_in all parts of digestive tract.,
134,ieu-a-31,Inflammatory bowel disease,DOID:0050589,inflammatory bowel disease,An intestinal disease characterized by inflammation located_in all parts of digestive tract.,
135,ieu-a-31,Inflammatory bowel disease,PW:0001442,inflammatory bowel disease pathway,"The inflammatory bowel disease (IBD) results from the deregulation of the immune system to which both genetic and environmental factors contribute. Alterations in pattern recognition receptor signaling, such as Toll-like or Nod and signaling downstream of them, among others, may contribute to and/or lead to the chronic inflammation characteristic of the condition. The main forms of IBD are Crohn's and ulcerative colitis.",
136,ieu-a-31,Inflammatory bowel disease,Orphanet:104012,Rare inflammatory bowel disease,,
137,ieu-a-31,Inflammatory bowel disease,DOID:0110906,inflammatory bowel disease 21,An inflammatory bowel disease that has_material_basis_in variation in the chromosome region 18p11.,
138,ieu-a-31,Inflammatory bowel disease,DOID:0110907,inflammatory bowel disease 6,An inflammatory bowel disease that has_material_basis_in variation in the chromosome region 19p13.,
139,ieu-a-31,Inflammatory bowel disease,DOID:0110904,inflammatory bowel disease 8,An inflammatory bowel disease that has_material_basis_in variation in the chromosome region 16p.,
140,ieu-a-31,Inflammatory bowel disease,DOID:0110905,inflammatory bowel disease 22,An inflammatory bowel disease that has_material_basis_in variation in the chromosome region 17q21.2.,
141,ieu-a-31,Inflammatory bowel disease,DOID:0110902,inflammatory bowel disease 27,An inflammatory bowel disease that has_material_basis_in variation in the chromosome region 13q13.3.,
142,ieu-a-31,Inflammatory bowel disease,DOID:0110903,inflammatory bowel disease 4,An inflammatory bowel disease that has_material_basis_in variation in the chromosome region 14q11-q12.,
143,ieu-a-31,Inflammatory bowel disease,DOID:0110900,inflammatory bowel disease 2,An inflammatory bowel disease that has_material_basis_in variation in the chromosome region 12p13.2-q24.1.,
144,ieu-a-31,Inflammatory bowel disease,DOID:0110901,inflammatory bowel disease 26,An inflammatory bowel disease that has_material_basis_in variation in the chromosome region 12q15.,
145,ieu-a-31,Inflammatory bowel disease,DOID:0110908,inflammatory bowel disease 24,An inflammatory bowel disease that has_material_basis_in variation in the chromosome 20q13.,
146,ieu-a-31,Inflammatory bowel disease,DOID:0110909,inflammatory bowel disease 25,An inflammatory bowel disease characterized by autosomal recessive inheritance that has_material_basis_in homozygous mutation in the IL10RB gene on chromosome 21q22.,
147,ieu-a-31,Inflammatory bowel disease,DOID:0110887,inflammatory bowel disease 12,An inflammatory bowel disease that has_material_basis_in variation in the chromosome region 3p21.3.,
148,ieu-a-66,Waist circumference,NCIT:C100948,Waist Circumference,"A circumferential measurement of the waist, which may be classified as the area immediately below the lowest rib, at the narrowest part of the torso, midpoint between the lowest rib and the iliac crest, or immediately above the iliac crest.",
149,ieu-a-66,Waist circumference,CMO:0000242,waist circumference,"Distance completely around the body in the area between the thorax and hips. In humans, this is commonly at the umbilicus.",
150,ieu-a-66,Waist circumference,OMIT:0026146,Waist Circumference,,
151,ieu-a-66,Waist circumference,EFO:0004342,waist circumference,The measurement around the body at the level of the ABDOMEN and just above the hip bone. The measurement is usually taken immediately after exhalation.,1
152,ieu-a-66,Waist circumference,EFO:0004342,waist circumference,The measurement around the body at the level of the ABDOMEN and just above the hip bone. The measurement is usually taken immediately after exhalation.,
153,ieu-a-66,Waist circumference,NCIT:C64192,Waist,The abdominal circumference at the navel.,
154,ieu-a-66,Waist circumference,EFO:0007789,BMI-adjusted waist circumference,waist circumference measurement that has been adjusted by subjects’ body mass index,
155,ieu-a-66,Waist circumference,EFO:0007789,BMI-adjusted waist circumference,waist circumference measurement that has been adjusted by subjects’ body mass index,
156,ieu-a-66,Waist circumference,NCIT:C17651,Waist-Hip Ratio,The ratio of the abdominal circumference at the navel to maximum hip and buttocks circumference; looks at the proportion of fat stored on the body around the waist and hip. Carrying extra weight around the waist is a greater health risk than carrying extra weight around the hips or thighs.,
157,ieu-a-66,Waist circumference,EFO:0004343,waist-hip ratio,"The waist circumference measurement divided by the hip circumference measurement. For both men and women, a waist-to-hip ratio (WHR) of 1.0 or higher is considered ""at risk"" for undesirable health consequences, such as heart disease and ailments associated with OVERWEIGHT. A healthy WHR is 0.90 or less for men, and 0.80 or less for women. (National Center for Chronic Disease Prevention and Health Promotion, 2004)",
158,ieu-a-66,Waist circumference,SIBO:0000129,waist,,
159,ieu-a-66,Waist circumference,FMA:228775,Waist,,
160,ieu-a-66,Waist circumference,EFO:0004343,waist-hip ratio,"The waist circumference measurement divided by the hip circumference measurement. For both men and women, a waist-to-hip ratio (WHR) of 1.0 or higher is considered ""at risk"" for undesirable health consequences, such as heart disease and ailments associated with OVERWEIGHT. A healthy WHR is 0.90 or less for men, and 0.80 or less for women. (National Center for Chronic Disease Prevention and Health Promotion, 2004)",
161,ieu-a-66,Waist circumference,CMO:0000020,waist to hip ratio (WHR),"The circumference of the body at the level of the navel divided by the circumference at the widest point around the buttock, often used to assess distribution of sub-cutaneous and intra-abdominal adipose tissue.",
162,ieu-a-66,Waist circumference,HP:0031820,Decreased waist to hip ratio,Decreased waist-to-hip ratio (WHR) is a measurement below the average for the dimensionless ratio of the circumference of the waist to that of the hips. WHR is calculated as waist measurement divided by hip measurement.,
163,ieu-a-66,Waist circumference,HP:0031819,Increased waist to hip ratio,Increased waist-to-hip ratio (WHR) is a measurement above the average for the dimensionless ratio of the circumference of the waist to that of the hips. WHR is calculated as waist measurement divided by hip measurement.,
164,ieu-a-66,Waist circumference,SIO:000047,circumference,"circumference is the length of the outline of a circle or ellipse. it is defined as c = 2*pi*r, where r is the radius.",
165,ieu-a-66,Waist circumference,PATO:0001648,circumference,An 1-D extent quality which is equal to the length of the closed curve of a circle.,
166,ieu-a-66,Waist circumference,NCIT:C64265,Circumference,The length of the closed curve of a circle; the size of something as given by the distance around it.,
167,ieu-a-66,Waist circumference,PATO:0001648,circumference,An 1-D extent quality which is equal to the length of the closed curve of a circle.,
168,ieu-a-999,Body fat,OMIT:0006440,Fat Body,,
169,ieu-a-999,Body fat,XAO:0003050,fat body,"Anatomical structure associated with the gonads that vary in form among amphibians but are primarily composed of adipose tissue and are thought to be a source of nutrients for the gonads. A body of adipose tissue, in the form of finger-like projections, usually associated with the anterior end of the testis and ovaries. Fat bodies are suspended from the body wall by dorsal mesentry which is fused with the gonadal mesentry (the mesovarium or mesorchidium).",
170,ieu-a-999,Body fat,TGMA:0001856,fat body,"A fat body is an insect gland dorsal to the insect gut, with a function analogous to that of the vertebrate liver. It is a storage organ for fats, glycogen and protein and is a major site of intermediary metabolism.",
171,ieu-a-999,Body fat,FMA:58616,Fat body,,
172,ieu-a-999,Body fat,BTO:0000442,fat body,A fatty tissue especially of nearly mature insect larvae that serves as a food reserve.,
173,ieu-a-999,Body fat,XAO:0003050,fat body,"Anatomical structure associated with the gonads that vary in form among amphibians but are primarily composed of adipose tissue and are thought to be a source of nutrients for the gonads. A body of adipose tissue, in the form of finger-like projections, usually associated with the anterior end of the testis and ovaries. Fat bodies are suspended from the body wall by dorsal mesentry which is fused with the gonadal mesentry (the mesovarium or mesorchidium).",
174,ieu-a-999,Body fat,FBbt:00005066,fat body,Collective term for the masses and sheets of adipose tissue that are distributed throughout the organism's body.,
175,ieu-a-999,Body fat,FMA:74280,Paranephric fat,,
176,ieu-a-999,Body fat,CMO:0000302,body fat percentage,,
177,ieu-a-999,Body fat,CMO:0000305,total body fat weight,,
178,ieu-a-999,Body fat,CMO:0002181,total body fat volume,Measurement of the size of the entire three dimensional space occupied by fat in the body of an organism.,
179,ieu-a-999,Body fat,CMO:0002180,body fat volume,Any measurement of the size of the three dimensional space occupied by fat in the body of an organism.,
180,ieu-a-999,Body fat,CMO:0000089,body fat morphological measurement,Measurement of adipose tissue in entire body or region of body of an organism.,
181,ieu-a-999,Body fat,OMIT:0024300,Body Fat Distribution,,
182,ieu-a-999,Body fat,UBERON:0003917,arthropod fat body,"An insect gland dorsal to the insect gut, with a function analogous to that of the vertebrate liver. It is a storage organ for fats, glycogen and protein and is a major site of intermediary metabolism.",
183,ieu-a-999,Body fat,TADS:0000321,adult fat body,"The fat body consists of highly dispersed strands of cells clinging to the atrial chamber, tracheal trunks and trachea and, to a limited extent, other internal organs. The fat body is the site of synthesis for vitellogenin, the yolk protein, of conversion o fecdysone into 20-hydroxyecdysone (the molting hormone and other hormonal functions) and probably other functions. It is also believedto be site for the production of antimicrobial proteins, e.g., defensin. The fat body subdivided into central region, surrounding thealimentary canal and a peripheral region, along the tracheal trunks and tracheae. The fat body consists of two types of cells,trophocytes and nephrocytes.",
